pair,timestamp,candle_index,rsi,ma_gap_pct,entry_price,exit_price,pct_change,action,raw_confidence,calibrated_confidence,was_correct,n_retrieved,n_retrieved_graded
BTC/USDT,1739224800.0,982,53.6,0.5259,97390.26,97764.0,0.38375500794433165,BUY,48,24,False,3,2
BTC/USDT,1739228400.0,983,54.2,0.4014,97430.82,97607.3,0.18113364949612032,BUY,46,38,False,3,3
BTC/USDT,1739232000.0,984,59.13,0.4,97783.12,98064.93,0.2881990265804545,BUY,46,18,False,3,3
BTC/USDT,1739235600.0,985,61.78,0.4134,97994.23,98412.24,0.4265659314839346,BUY,46,38,False,3,3
BTC/USDT,1739239200.0,986,57.4,0.4114,97764.0,98424.33,0.6754326746041506,BUY,46,38,True,3,3
BTC/USDT,1739242800.0,987,54.57,0.3387,97607.3,98268.97,0.6778898709420281,BUY,45,38,True,3,3
BTC/USDT,1739246400.0,988,60.68,0.3148,98064.93,98223.79,0.16199471105521676,BUY,45,18,False,3,3
BTC/USDT,1739250000.0,989,64.57,0.3543,98412.24,97999.99,-0.4189011448169455,BUY,45,38,False,3,3
BTC/USDT,1739253600.0,990,64.7,0.4079,98424.33,97961.25,-0.4704934237296832,BUY,46,23,False,3,2
BTC/USDT,1739257200.0,991,61.55,0.407,98268.97,98151.52,-0.11951890815584726,BUY,46,18,False,3,3
BTC/USDT,1739260800.0,992,60.63,0.4093,98223.79,97766.13,-0.4659360018586017,BUY,46,23,False,3,2
BTC/USDT,1739264400.0,993,56.13,0.4269,97999.99,96799.53,-1.2249593086693238,BUY,46,38,False,3,3
BTC/USDT,1739268000.0,994,55.37,0.41,97961.25,96962.03,-1.0200155673799602,BUY,46,38,False,3,3
BTC/USDT,1739271600.0,995,58.37,0.3872,98151.52,97007.53,-1.1655346753672335,BUY,46,38,False,3,3
